week,fetched_at_sgt,ticker,code,name,category,market_date,close,previous_close,change_1d,return_1d_pct,close_5_sessions_ago,return_5d_pct,currency,exchange,source,source_url,status,error
2026-W30,2026-07-25T11:34:42+08:00,^GSPC,SPX,S&P 500 Index,Index,2026-07-24,7411.9800,7408.2998,3.6802,0.0497,7457.6899,-0.6129,USD,SNP,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/%5EGSPC?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,^NDX,NDX,Nasdaq 100 Index,Index,2026-07-24,28128.3418,28454.8105,-326.4688,-1.1473,28592.6602,-1.6239,USD,NIM,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/%5ENDX?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,IWM,IWM,Russell 2000 ETF,Index ETF,2026-07-24,291.1700,292.0900,-0.9200,-0.3150,294.0400,-0.9761,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/IWM?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,XLK,XLK,Technology Select Sector SPDR,Sector ETF,2026-07-24,175.8800,178.4500,-2.5700,-1.4402,175.5900,0.1652,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLK?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,XLV,XLV,Health Care Select Sector SPDR,Sector ETF,2026-07-24,162.5700,161.4400,1.1300,0.7000,161.0900,0.9187,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLV?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,XLF,XLF,Financial Select Sector SPDR,Sector ETF,2026-07-24,56.3100,55.8300,0.4800,0.8598,56.2600,0.0889,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLF?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,XLY,XLY,Consumer Discretionary Select Sector SPDR,Sector ETF,2026-07-24,109.4100,108.7600,0.6500,0.5976,115.4400,-5.2235,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLY?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,XLC,XLC,Communication Services Select Sector SPDR,Sector ETF,2026-07-24,106.3000,105.3800,0.9200,0.8730,110.6500,-3.9313,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLC?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,XLI,XLI,Industrial Select Sector SPDR,Sector ETF,2026-07-24,182.6600,181.9400,0.7200,0.3957,179.4100,1.8115,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLI?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,XLP,XLP,Consumer Staples Select Sector SPDR,Sector ETF,2026-07-24,84.1300,83.2100,0.9200,1.1056,85.1900,-1.2443,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLP?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,XLE,XLE,Energy Select Sector SPDR,Sector ETF,2026-07-24,59.6200,59.3800,0.2400,0.4042,57.6800,3.3634,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLE?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,XLB,XLB,Materials Select Sector SPDR,Sector ETF,2026-07-24,51.2600,50.2900,0.9700,1.9288,50.5300,1.4447,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLB?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,XLRE,XLRE,Real Estate Select Sector SPDR,Sector ETF,2026-07-24,45.9500,44.9500,1.0000,2.2247,45.4200,1.1669,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLRE?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W30,2026-07-25T11:34:42+08:00,XLU,XLU,Utilities Select Sector SPDR,Sector ETF,2026-07-24,46.2900,46.1900,0.1000,0.2165,45.1700,2.4795,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLU?period1=1781049600&period2=1785110400&interval=1d&events=history&includeAdjustedClose=true,ok,
