week,fetched_at_sgt,ticker,code,name,category,market_date,close,previous_close,change_1d,return_1d_pct,close_5_sessions_ago,return_5d_pct,currency,exchange,source,source_url,status,error
2026-W32,2026-08-08T07:04:57+08:00,^GSPC,SPX,S&P 500 Index,Index,2026-08-07,7757.6401,7709.9600,47.6802,0.6184,7489.7202,3.5772,USD,SNP,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/%5EGSPC?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,^NDX,NDX,Nasdaq 100 Index,Index,2026-08-07,29722.3027,29373.3301,348.9727,1.1881,28274.1992,5.1216,USD,NIM,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/%5ENDX?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,IWM,IWM,Russell 2000 ETF,Index ETF,2026-08-07,301.5600,298.2500,3.3100,1.1098,291.2000,3.5577,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/IWM?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,XLK,XLK,Technology Select Sector SPDR,Sector ETF,2026-08-07,187.9700,185.3300,2.6400,1.4245,175.3500,7.1970,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLK?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,XLV,XLV,Health Care Select Sector SPDR,Sector ETF,2026-08-07,165.6800,164.4500,1.2300,0.7479,162.5500,1.9256,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLV?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,XLF,XLF,Financial Select Sector SPDR,Sector ETF,2026-08-07,57.6000,57.8100,-0.2100,-0.3633,56.9400,1.1591,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLF?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,XLY,XLY,Consumer Discretionary Select Sector SPDR,Sector ETF,2026-08-07,119.8600,118.1000,1.7600,1.4903,116.0900,3.2475,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLY?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,XLC,XLC,Communication Services Select Sector SPDR,Sector ETF,2026-08-07,111.2500,111.1800,0.0700,0.0630,108.2400,2.7809,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLC?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,XLI,XLI,Industrial Select Sector SPDR,Sector ETF,2026-08-07,185.1800,184.7600,0.4200,0.2273,179.8400,2.9693,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLI?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,XLP,XLP,Consumer Staples Select Sector SPDR,Sector ETF,2026-08-07,85.1200,85.1100,0.0100,0.0118,85.0500,0.0823,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLP?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,XLE,XLE,Energy Select Sector SPDR,Sector ETF,2026-08-07,57.5000,58.1600,-0.6600,-1.1348,59.5500,-3.4425,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLE?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,XLB,XLB,Materials Select Sector SPDR,Sector ETF,2026-08-07,52.8600,52.1700,0.6900,1.3226,50.4300,4.8186,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLB?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,XLRE,XLRE,Real Estate Select Sector SPDR,Sector ETF,2026-08-07,44.9800,44.8100,0.1700,0.3794,45.0700,-0.1997,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLRE?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W32,2026-08-08T07:04:57+08:00,XLU,XLU,Utilities Select Sector SPDR,Sector ETF,2026-08-07,43.6100,43.3800,0.2300,0.5302,44.3500,-1.6685,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLU?period1=1782259200&period2=1786320000&interval=1d&events=history&includeAdjustedClose=true,ok,
