week,fetched_at_sgt,ticker,code,name,category,market_date,close,previous_close,change_1d,return_1d_pct,close_5_sessions_ago,return_5d_pct,currency,exchange,source,source_url,status,error
2026-W37,2026-09-12T08:27:10+08:00,^GSPC,SPX,S&P 500 Index,Index,2026-09-11,7656.9800,7591.7002,65.2798,0.8599,7747.7100,-1.1711,USD,SNP,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/%5EGSPC?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,^NDX,NDX,Nasdaq 100 Index,Index,2026-09-11,29368.4395,29103.5098,264.9297,0.9103,29482.3203,-0.3863,USD,NIM,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/%5ENDX?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,IWM,IWM,Russell 2000 ETF,Index ETF,2026-09-10,287.7000,290.6400,-2.9400,-1.0116,294.0100,-2.1462,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/IWM?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,XLK,XLK,Technology Select Sector SPDR,Sector ETF,2026-09-10,185.2200,187.8700,-2.6500,-1.4105,183.6000,0.8824,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLK?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,XLV,XLV,Health Care Select Sector SPDR,Sector ETF,2026-09-10,165.6600,166.5800,-0.9200,-0.5523,172.9500,-4.2151,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLV?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,XLF,XLF,Financial Select Sector SPDR,Sector ETF,2026-09-10,56.8700,57.0600,-0.1900,-0.3330,57.6600,-1.3701,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLF?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,XLY,XLY,Consumer Discretionary Select Sector SPDR,Sector ETF,2026-09-10,111.9600,112.4600,-0.5000,-0.4446,114.8600,-2.5248,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLY?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,XLC,XLC,Communication Services Select Sector SPDR,Sector ETF,2026-09-10,111.5000,110.8300,0.6700,0.6045,112.4200,-0.8184,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLC?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,XLI,XLI,Industrial Select Sector SPDR,Sector ETF,2026-09-10,170.5500,171.7900,-1.2400,-0.7218,172.7800,-1.2907,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLI?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,XLP,XLP,Consumer Staples Select Sector SPDR,Sector ETF,2026-09-10,83.0900,83.0500,0.0400,0.0482,85.5300,-2.8528,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLP?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,XLE,XLE,Energy Select Sector SPDR,Sector ETF,2026-09-10,64.9300,65.3100,-0.3800,-0.5818,65.1000,-0.2611,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLE?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,XLB,XLB,Materials Select Sector SPDR,Sector ETF,2026-09-10,50.7600,51.3900,-0.6300,-1.2259,52.9500,-4.1360,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLB?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,XLRE,XLRE,Real Estate Select Sector SPDR,Sector ETF,2026-09-10,43.0500,43.4100,-0.3600,-0.8293,43.7300,-1.5550,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLRE?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
2026-W37,2026-09-12T08:27:10+08:00,XLU,XLU,Utilities Select Sector SPDR,Sector ETF,2026-09-10,42.5200,42.9400,-0.4200,-0.9781,42.6700,-0.3515,USD,PCX,Yahoo Finance chart API,https://query1.finance.yahoo.com/v8/finance/chart/XLU?period1=1785283200&period2=1789344000&interval=1d&events=history&includeAdjustedClose=true,ok,
