Date,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
2025-08-01,42.58427047729492,42.805243626374256,42.240529888620785,42.78560098589711,28581800,42.58427047729492,42.58427047729492,42.58427047729492
2025-08-04,43.148983001708984,43.19317613170191,42.81506561588839,42.82979665921937,15497000,42.63805262247722,42.60641606648763,42.5898895073886
2025-08-05,43.45343017578125,43.541820173310875,43.050765464024096,43.374863370449425,16047000,42.71570762755379,42.63963230606778,42.59848195185022
2025-08-06,42.98202133178711,43.51727295325365,42.97220188530213,43.40924030966681,13141000,42.74107083748078,42.65305932668423,42.6022982640884
2025-08-07,43.16862487792969,43.473076425251726,42.903454863311815,43.404329059956396,15272600,42.781790269904484,42.67327758359582,42.60793335477339
2025-08-08,43.38468551635742,43.527091840487635,43.193174467532394,43.32576134530378,10402600,42.83920886480476,42.701175933900196,42.61566223200308
2025-08-11,43.286476135253906,43.60566246594927,43.040948764942144,43.4190592667841,12035600,42.881805747704675,42.724128882972884,42.62233699720956
2025-08-12,43.851192474365234,43.89047400867604,43.31594082673047,43.360137704199666,12501200,42.97412829310092,42.76832745518435,42.6345644148927
2025-08-13,44.6761589050293,44.69579779643925,43.95921573571286,44.07707156287315,16882200,43.13622644661791,42.84314437478611,42.65487878792889
2025-08-14,44.20965576171875,44.28331471887475,43.87082680667126,44.268583676733584,16098600,43.23845780996085,42.8967330566266,42.67034920557854
2025-08-15,44.20965576171875,44.499379994145634,44.11144631647754,44.499379994145634,16132200,43.33095285298541,42.948220221532175,42.685665688724214
2025-08-18,43.954315185546875,44.24403571258355,43.89538726218061,44.145826253423834,9423000,43.390320694181746,42.987674926003336,42.69828906680205
2025-08-19,44.219482421875,44.43554396763958,43.988686086363536,43.988686086363536,11980200,43.46928847777158,43.03598110231203,42.71342531909133
2025-08-20,44.253849029541016,44.52883845097509,44.096711682085854,44.229294797005885,13436000,43.54400853032105,43.083740628870025,42.728752918200286
2025-08-21,44.386436462402344,44.4895575054718,44.023057013521836,44.08198118301853,13017600,43.62423976194784,43.13482673998894,42.74524728182419
2025-08-22,45.26542282104492,45.491307535592696,44.5141097224197,44.57303388924516,11434200,43.780542910433276,43.21837952748133,42.770323655348776
2025-08-25,45.01498794555664,45.27524636311698,44.94132898391022,45.221230041006294,12563800,43.898109104254544,43.28883475956272,42.79265862341055
2025-08-26,45.137752532958984,45.17703781281389,44.86276306687558,44.897136750136006,8414200,44.01617038317878,43.36134133891159,42.815992891167255
2025-08-27,45.250694274902344,45.30471059510472,44.89713426865054,44.94132739620687,8967800,44.13374408715245,43.43543361091123,42.840218775582535
2025-08-28,45.250694274902344,45.39310059666767,44.93150795001112,45.3783695541489,8557200,44.240120295509584,43.50662030361677,42.86420360642154
2025-08-29,45.31453323364258,45.53059852967356,45.2015927354086,45.26051690963483,8288800,44.34244533723654,43.57751884989229,42.888584995747124
2025-09-02,44.97570037841797,45.02480884798421,44.705622528054754,44.931507251548624,13028600,44.40275534115858,43.63234949806977,42.909352312987636
2025-09-03,44.67124938964844,45.00025515961596,44.55830515330497,44.95115043590369,10157600,44.42832620291952,43.67309067028854,42.926883627183265
2025-09-04,44.843116760253906,44.86767099476812,44.30295731899288,44.66633676181209,12530000,44.4678300655228,43.71897404636562,42.945950623532234
2025-09-05,45.15739059448242,45.52077003017193,44.83820428431118,45.01007642963808,15054400,44.533502496852286,43.77538253844863,42.967955001352635
2025-09-08,45.196678161621094,45.240871289379754,44.67124974616087,45.240871289379754,13605800,44.59666208397312,43.8311196217103,42.99013135120606
2025-09-09,44.4600944519043,45.132840761783775,44.33733077286097,44.95606076424538,12112400,44.583655642823715,43.85578530132575,43.00475784972047
2025-09-10,44.5435791015625,44.798929687796594,44.37171067608803,44.42572700215867,10671600,44.57983882937027,43.882757607217385,43.020069503967655
2025-09-11,45.47657775878906,45.52077088513736,44.47482568394229,44.50428776817449,11685200,44.66524253693396,43.94526035825941,43.044512372174836
2025-09-12,45.0198974609375,45.41274274059159,44.936419056607335,45.240870589211525,11069400,44.69901919636287,43.98740298973698,43.064167945197354
2025-09-15,44.65652084350586,45.09355927794125,44.582861880594734,45.073916638068255,9791400,44.69497173418601,44.013642905571054,43.080012252643215
2025-09-16,44.51902389526367,44.852937517135295,44.406079658227455,44.76455126178125,9700400,44.67821479714579,44.033461767911945,43.09433077645039
2025-09-17,44.62214660644531,45.4029218628402,44.356976591127115,44.55830709103789,13319600,44.67287496946003,44.05654744785443,43.109532924012534
