Date,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
2025-09-12,78.15247344970703,78.4638375900044,77.94814142859063,78.27896257987243,10261000,78.15247344970703,78.15247344970703,78.15247344970703
2025-09-15,77.25730895996094,78.30816580549791,77.21838751121801,78.12329077984586,14871900,78.06721968877883,78.11736895991307,78.14356634035633
2025-09-16,77.60758972167969,77.78273251831601,77.20865046464428,77.3837932612806,16171000,78.02344540619796,78.09737761723724,78.13823323967299
2025-09-17,78.07463073730469,78.56113767160109,77.72434515073074,77.72434515073074,14408700,78.02832019963671,78.09648558273008,78.13760037895291
2025-09-18,77.39351654052734,77.86055899528075,77.3837843241974,77.55892710060643,21046100,77.96786270829296,78.06891816931036,78.1301965596651
2025-09-19,77.23783874511719,77.5978565514232,77.16972807078974,77.57839954026112,13348900,77.89833661656193,78.03632681934201,78.12131737743078
2025-09-22,76.3766860961914,77.00368754640908,76.32770604584599,76.94490849621582,11993700,77.75341751938379,77.97124286941454,78.10395786219458
2025-09-23,76.7587661743164,76.78815569991193,76.15136271348376,76.44526544388592,9703700,77.65868881985357,77.92369476372443,78.0905728702754
2025-09-24,76.9253158569336,77.22902507780493,76.61181510997898,76.73917969353539,10634100,77.58884377576595,77.88454264973264,78.07897827312772
2025-09-25,76.19054412841797,77.32698895318383,76.19054412841797,77.2584109016512,12046100,77.45567238078043,77.81811133517128,78.06018788362812
2025-09-26,76.3766860961914,76.4256736209837,75.91623027115256,76.11217289587486,11547800,77.35291178224814,77.76158485521128,78.04343662206159
2025-09-29,76.52364349365234,76.54323401948932,76.00440860283082,76.50404549336827,11490300,77.27393385000092,77.71303813515016,78.02831430237593
2025-09-30,76.77837371826172,76.94491936697005,76.36689788543511,76.42568441838058,12306100,77.22673764697814,77.67638462860552,78.0158770826335
2025-10-01,76.66080474853516,76.89592844661186,76.2199468803354,76.68039527568838,10125300,77.17283927569785,77.63655796664199,78.00239377582655
2025-10-02,76.35710144042969,76.611815660478,76.17095780124654,76.32771191307393,8422100,77.09514995805327,77.58638320090817,77.98602270781265
2025-10-03,76.44527435302734,76.75877511999407,76.22974117427874,76.32771623694474,8426600,77.0332570432889,77.54163383432461,77.9706918784118
