Date,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
2025-08-15,51.658329010009766,52.347632676617856,51.618939370454385,52.31809232515271,46108500,51.658329010009766,51.658329010009766,51.658329010009766
2025-08-18,51.697715759277344,51.75680021530716,51.49092579777685,51.5893961347573,25405100,51.66208012898763,51.65987358841242,51.65872091796268
2025-08-19,51.79618835449219,52.06206278361421,51.64848284258178,51.64848284258178,24870800,51.67485234094045,51.665219265513585,51.66008875315203
2025-08-20,52.06206130981445,52.199921286255986,51.70756208102044,51.835576526174414,39138800,51.71172938559511,51.68078169862343,51.664088480084
2025-08-21,51.89466094970703,51.99313128812971,51.5500072524224,51.91435576867209,29037000,51.72915143932006,51.68916912023455,51.66638273351308
2025-08-22,52.75136947631836,52.85968911179218,52.14084506121488,52.16053988188312,47249800,51.826505538081804,51.730824036159404,51.6771786215012
2025-08-25,52.446102142333984,52.761215497106356,52.42641107928826,52.652895868341275,24756500,51.88551473848677,51.758874157970176,51.684829601808
2025-08-26,52.84983825683594,52.86953307692044,52.28854903183767,52.28854903183767,27907000,51.977355073567644,51.80165706380805,51.696421727728676
2025-08-27,52.958152770996094,53.11570756004247,52.692278360154866,52.72182246562777,39530100,52.07076437808464,51.84700983663896,51.70897626547263
2025-08-28,53.02708435058594,53.08616880690552,52.87937884439087,53.06647398813232,28837300,52.16184247070382,51.89328726855845,51.7220917688071
2025-08-29,53.164947509765625,53.31265301437089,52.977848611635395,53.07632270444145,36062400,52.25737628394779,51.9431562976254,51.736448542348974
2025-09-02,52.771060943603516,52.879380572194066,52.308242078317605,52.879380572194066,38733100,52.30629863248644,51.97562314648729,51.746743193107726
2025-09-03,52.68244171142578,52.78091206253075,52.31809690465365,52.68244171142578,36420100,52.34212178286161,52.00334152158291,51.75605362612582
2025-09-04,53.23387908935547,53.25357390850598,52.751365411174724,52.8695305696751,32730000,52.42705105014674,52.05159789678968,51.770758357103226
