Date,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
2025-09-26,138.70852661132812,138.83288872619062,137.48480765173935,138.4399001925669,16534000,138.70852661132812,138.70852661132812,138.70852661132812
2025-09-29,139.44972229003906,140.24067871300335,139.1263838221738,139.50444951557333,16107400,138.77911667596726,138.73759310853248,138.71590169270834
2025-09-30,140.21080017089844,140.35010029800645,139.1562119810619,139.4497047183526,18215200,138.91546748500832,138.7953659345076,138.73077630443163
2025-10-01,141.58377075195312,141.6832665110485,139.4546920632366,139.4944964392433,17411200,139.16959160566972,138.90471514303488,138.75916430888458
2025-10-02,142.34983825683594,142.9318443928879,141.70812555984983,142.9019987028812,17607800,139.47247223911413,139.03981801024275,138.79489240786916
2025-10-03,141.63351440429688,143.2054532293746,141.14600948875398,142.4791827886033,17458000,139.67828577865532,139.1415315943233,138.8231374028585
2025-10-06,143.06617736816406,143.98148069516984,142.99156313679003,143.5437236298797,17945600,140.0009421205133,139.29543927172884,138.86535670599585
2025-10-07,142.11106872558594,144.01132543694897,141.35993189348397,143.80239040955917,15588400,140.20190655909164,139.4058561130566,138.89765234798182
2025-10-08,144.60328674316406,144.6082660854075,142.36476878630586,142.4393830153502,14037800,140.6210856242414,139.6096769220804,138.95442482952595
2025-10-09,144.3595428466797,144.66795844943476,143.60839084705768,144.5386169976001,11989400,140.97712916923552,139.7959461740255,139.00820709835335
2025-10-10,138.48468017578125,144.92662844325372,138.42995295263916,144.66298137409728,44574600,140.73975307462084,139.7445239780159,139.00299787524318
2025-10-13,141.85739135742188,142.32995831031886,140.83263351035308,141.63851280922344,22030400,140.84619481584,139.82738152230635,139.031399800439
2025-10-14,140.03671264648438,141.4643872142804,138.41004656158282,139.99690827069472,26956800,140.76910127590136,139.83559058599963,139.04140291333496
2025-10-15,141.42459106445312,142.558772945686,139.68352145496007,142.00163309959578,20937600,140.83152887481106,139.89790433025271,139.06511622827145
2025-10-16,141.529052734375,143.0761100108027,140.56400159940515,142.444355991898,23166200,140.89795971857905,139.96187093433593,139.08963300942673
2025-10-17,141.7777862548828,142.20060528865645,139.79295663508051,140.68837294518644,25511600,140.98175272203656,140.0330832998476,139.11638080291385
2025-10-20,143.35964965820312,143.97151662992985,142.50403783849117,142.5886107425847,13805200,141.20821909690957,140.1635368825282,139.15860238356348
2025-10-21,143.4342803955078,143.94665167799744,142.74283496267455,143.27012909102615,12503800,141.4202249348713,140.2918013340176,139.20114644338383
2025-10-22,142.0165557861328,143.68301116095432,140.2307176389757,143.36961620265114,20723200,141.47701834927716,140.35943876351234,139.2291604666948
2025-10-23,143.80735778808594,144.03617980405969,141.45940070584743,141.45940070584743,11923400,141.6989554386875,140.49465127427996,139.2747146688977
2025-10-24,146.04092407226562,146.53340841070457,145.28978715966676,145.5036863714236,14359600,142.11247626093305,140.71215216831862,139.34204013559787
2025-10-27,148.73707580566406,148.86641725121584,147.85161823586384,148.0903989397469,15167000,142.7433905032884,141.02685505605768,139.43552307758858
2025-10-28,150.20953369140625,150.79653441546054,148.9460255251912,149.4583968350305,15055200,143.45445175929962,141.38696010058118,139.54272716329822
2025-10-29,151.28900146484375,152.21424830684987,150.16476309555182,151.57255072839612,21506200,144.20059935030383,141.77527544819932,139.6596055145574
2025-10-30,149.4285430908203,151.20442247119405,149.37879521099808,150.42840412491609,19218600,144.69849875416256,142.0754035910472,139.7568088735252
2025-10-31,149.57278442382812,151.04524264915244,148.7072290474637,150.93580339160698,16303800,145.16271643698784,142.36941852566605,139.85448027203566
2025-11-03,150.1846466064453,151.33375118327618,149.36385979169756,151.00543342119303,13983600,145.6409955007457,142.67589805824565,139.95726799675617
2025-11-04,146.22000122070312,148.43861709669588,145.97625633374196,147.468601710413,16722600,145.69613890264642,142.81488249598908,140.0195837502283
2025-11-05,146.79205322265625,147.98096223966897,145.73746499555273,145.96132285812067,14447000,145.80051169502832,142.97084997546625,140.08697150617286
2025-11-06,143.84217834472656,146.7174294331013,143.10098510115714,146.55824230480232,24797400,145.61400375690434,143.00501971543724,140.12433674834753
2025-11-07,143.34474182128906,143.37956685490997,140.08148132561135,142.6134920198567,25547000,145.39788357256003,143.01834215096085,140.1563805799191
2025-11-10,147.01092529296875,147.28949518296545,145.1504731317222,145.90658923586744,18286400,145.55150659355135,143.17491403888272,140.2245850049246
2025-11-11,145.7573699951172,146.30455112586878,144.78733947983685,146.04090406400653,14871600,145.57111263179573,143.27618682148014,140.27963759189169
2025-11-12,146.21006774902344,146.97612749801462,145.32957420058125,146.97612749801462,13179200,145.63196550010315,143.39124097550143,140.33864684718654
2025-11-13,142.5637664794922,145.5932260798628,141.78774801934424,145.39424971229838,22385800,145.33975606956878,143.35879099526576,140.36078734104032
2025-11-14,143.33975219726562,144.63810040423436,139.42981509356454,139.93222765023955,27429600,145.1492795103018,143.35804437573634,140.3904287823958
2025-11-17,141.09628295898438,143.5487001273798,139.9571217795109,141.99666342187132,24675400,144.76327983874776,143.2693478495892,140.39745220703847
2025-11-18,138.8030242919922,140.59882088221883,137.5295576222167,139.87751464103778,36747600,144.19563645334247,143.09419790615402,140.3815872526599
2025-11-19,139.76808166503906,141.33504113493055,138.45481056358125,138.81297402934968,27668800,143.77396456874214,142.9637619751299,140.37548271944976
2025-11-20,135.38059997558594,143.51886495315856,135.06720500613704,142.98659143936197,56551800,142.97459651225108,142.66638307318698,140.32578239364017
2025-11-21,135.90292358398438,137.7136280608503,133.05751782240475,135.6044514756661,44959000,142.30110385241616,142.40114936772807,140.28177384827046
2025-11-24,139.1412811279297,139.63376534364681,136.73363280759165,136.81820571119388,20124800,142.00016835484604,142.2733113975399,140.27042566199844
2025-11-25,139.51438903808594,139.8725525318945,135.95763563123205,137.91758375277865,21303400,141.76342746753554,142.16511836383583,140.26290290952173
2025-11-26,141.16592407226562,141.76783246119507,140.0715313824645,141.16094472974578,13358800,141.70652238227174,142.12593427397033,140.27188819472318
2025-11-28,142.37969970703125,142.4045660578158,141.08135132433986,141.46439635669378,6792200,141.77063450843931,142.13588585958055,140.29286144360188
2025-12-01,142.4443817138672,142.87218013913426,140.56402698182828,140.99680475001543,12846600,141.83480090895625,142.14798373621926,140.31426960549507
2025-12-02,143.9118194580078,144.77241067553317,142.9119584733393,143.32981331753103,15719000,142.0326121993421,142.2171537645247,140.35006612144048
2025-12-03,144.25506591796875,144.35456167672365,142.49907356048683,143.21540051694214,11623200,142.24427445825896,142.2970718881892,140.3889218408089
2025-12-04,144.7923126220703,145.05098033063896,143.75761142595417,144.449072004033,9995200,142.48694475957433,142.39492446598848,140.43273667445328
2025-12-05,145.8518829345703,146.558251190227,144.94652316601554,145.4638737738927,6628000,142.8074150619549,142.5304914647564,140.48665852778777
2025-12-08,146.87660217285156,147.6227746851202,146.17021884829973,146.6776106915117,8272800,143.19495669156413,142.70092717879936,140.5502400565944
2025-12-09,147.2646484375,147.4934704816868,146.21006011629186,146.58811062822608,6978200,143.58254638165326,142.87989663992488,140.61705009023524
2025-12-10,147.9709930419922,148.45849792669844,146.0707517399233,146.9363070759683,8961100,144.0004936826379,143.07954747922165,140.69022365194428
2025-12-11,147.2148895263672,147.37407666732094,144.36948390073462,146.30952974072926,9769300,144.30662662013594,143.24171775558028,140.755145700446
2025-12-12,142.9567413330078,146.3294412956419,142.52892776192394,146.1901563336216,14873200,144.17806611659992,143.23054220959705,140.7770521246506
2025-12-15,141.57383728027344,143.8919489669787,141.29526735217277,143.68301393044197,10790300,143.93004432266406,143.16557338883925,140.7849803351543
2025-12-16,141.83250427246094,142.24041565821943,140.5789396026058,141.18582733868573,10790900,143.73027860359707,143.11329616858913,140.7954034589086
2025-12-17,138.6786651611328,142.11105610515443,138.6090302788015,141.99167334634618,18178700,143.2491725614576,142.9393890702575,140.77434138629394
2025-12-18,140.8177032470703,141.69321739375638,140.07153055775981,141.1360775480188,12319500,143.01760405532548,142.85618570464234,140.7747728475952
2025-12-19,143.86209106445312,143.88197807125653,141.84245166665897,141.86233867346238,14265900,143.0980313895281,142.89563297365453,140.80549243184254
2025-12-22,144.63827514648438,145.4852109867295,144.1300984383908,145.4852109867295,8864500,143.244721271143,142.96397188239294,140.84362957328176
2025-12-23,145.42544555664062,145.45533651886484,143.8411637429646,144.21980286973556,7546100,143.45240929833324,143.0605002617752,140.8892197820714
2025-12-24,145.77420043945312,145.9734785981147,145.15641838246867,145.26602365032488,3676300,143.6735322641542,143.1669198765861,140.93782655478165
2025-12-26,146.00335693359375,146.45173655278825,145.71440590911877,146.08307123095352,5052900,143.89542032791036,143.2781527023511,140.98822984213302
