Date,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
2025-09-26,150.8555450439453,151.4784296214554,150.30187656897388,150.3414178516142,6958900,150.8555450439453,150.8555450439453,150.8555450439453
2025-09-29,151.32022094726562,152.18038331728096,150.80609380036384,152.0320846625656,7177600,150.89979989188058,150.87376762838926,150.86016868477438
2025-09-30,152.48687744140625,152.63519118262997,151.11258792286543,151.14224765384355,8211200,151.05095013469253,150.93702683674286,150.8763548415568
2025-10-01,152.06175231933594,152.3682462792783,151.3795482994209,151.74536172434128,8753400,151.14721700942044,150.98113371841316,150.8881498413357
2025-10-02,152.45721435546875,153.0504391346429,151.5476140907125,152.21993651286536,8495400,151.27197866142507,151.03901923359183,150.90376242356587
2025-10-03,152.6648406982422,153.65353856157697,152.20015149556826,152.6648406982422,7430000,151.404632188741,151.1027769380879,150.92128559047808
2025-10-06,153.376708984375,153.68320291742307,152.42755236901175,153.15919424098618,6861000,151.59244902642044,151.19195074382466,150.9457176640492
2025-10-07,152.50665283203125,154.00947788151848,152.16060252851133,153.60410811712836,11204100,151.67951605552622,151.24350768846023,150.96124935726297
2025-10-08,153.83151245117188,154.058923844835,152.2199450300974,152.89225240353534,9686000,151.88446809320675,151.3449980713117,150.98980918904317
2025-10-09,151.5574951171875,154.17755361546907,151.33999545766042,153.9896985998326,9751200,151.85332780977635,151.35333128879702,150.9954578052436
2025-10-10,148.205810546875,152.4572145734815,148.19592899886334,151.9628656189071,24285300,151.50594521330956,151.2298991028393,150.96770012108075
2025-10-13,149.74819946289062,150.3216310029638,148.98689781051718,149.2933917639012,11014200,151.3385408561268,151.17179323460604,150.9555657861734
2025-10-14,151.50807189941406,152.19026077912082,148.28490708436752,148.38378290907832,11015600,151.35468666977323,151.18498063322596,150.96106335943946
2025-10-15,150.87530517578125,152.90212379635835,149.5504385276699,152.0518430011523,10338300,151.30903128939303,151.17283649763988,150.96021004417918
2025-10-16,149.88661193847656,151.57727694722593,149.1351918578474,151.32022091699304,13796400,151.17356277978192,151.12239631884916,150.94952747596324
2025-10-17,150.01513671875,150.62813971049982,149.28350988617797,149.7284209493457,10806300,151.0632364882551,151.07897437374723,150.94023005549346
2025-10-20,151.784912109375,152.1111842402282,150.75665780250432,150.81597726514428,8192600,151.13196749979033,151.10665820651695,150.9486348520495
2025-10-21,153.12953186035156,153.89081836270157,151.98263870348794,152.0815145256195,11589400,151.3222117246057,151.1859865850987,150.9703353197938
2025-10-22,151.14224243164062,153.702981446161,150.68744984813458,153.46568852020178,13612300,151.30507179194237,151.18427112810036,150.97204583831964
2025-10-23,153.03065490722656,153.2580511928497,151.4685104643539,151.4685104643539,8035200,151.46941304101705,151.25667833512492,150.99252951064707
2025-10-24,153.15919494628906,154.27641331193178,153.0899788520136,154.23687203401198,7502400,151.63034465104295,151.33128682968038,151.01408837070323
2025-10-27,154.0292510986328,154.28632222773925,153.33716553244986,154.20722457927064,5828900,151.8588119317658,151.43708935003147,151.04408998988663
2025-10-28,152.93179321289062,154.5235975319599,152.91203011585063,154.1380059310094,9022200,151.96100062520628,151.49570518779066,151.06287310653343
2025-10-29,153.3272705078125,154.50382341008307,152.6055252726798,153.0504363056703,16439600,152.09112156640688,151.56753127877192,151.0854044239591
2025-10-30,152.94168090820312,155.21568910057533,152.5659708777331,152.7439443450257,11840000,152.17212721800655,151.62141949953394,151.10387483673765
2025-10-31,153.3074951171875,153.87106016588038,152.54619350426884,152.75382670282224,10414800,152.280257494119,151.68754011199096,151.12580140669237
2025-11-03,152.6549530029297,153.29761570352713,151.51795642805175,153.29761570352713,9797400,152.31594278067243,151.72547787241993,151.1410168454609
