Date,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
2025-09-26,133.27296447753906,133.39098739259742,132.4270985676199,132.92871096461832,10071000,133.27296447753906,133.27296447753906,133.27296447753906
2025-09-29,133.66636657714844,133.73522327385467,132.52544353000278,133.44998125606944,7735700,133.31043134416853,133.28839201085708,133.2768789262914
2025-09-30,136.8826446533203,137.20722267997493,133.44016953231736,133.52868671922303,19313500,133.65064213551634,133.42934309487524,133.312757192232
2025-10-01,141.11196899414062,141.36769030504271,137.30558001848323,137.50228987363866,23657900,134.36124469348056,133.73062254190523,133.39036128976343
2025-10-02,140.83656311035156,141.21032231663668,139.8136479167288,139.8136479167288,15176200,134.9779416855635,134.00928687792276,133.4644528501673
2025-10-03,142.43978881835938,143.73808588736023,141.2004881979493,141.21033344604788,15829200,135.68859379344883,134.33989479715558,133.55375967572144
2025-10-06,141.75128173828125,142.67583457911437,141.60375309687177,142.5184606896108,12879900,136.26599264533763,134.63053742229775,133.6353270594285
2025-10-07,141.85946655273438,142.2824069813455,140.9250835235693,141.75127388569425,12478700,136.79870444604208,134.91402483917764,133.71715929319274
2025-10-08,142.13487243652344,142.5873186207378,141.65293553177366,142.22340463013077,8925800,137.30691092132602,135.1971953331912,133.80091763292737
2025-10-09,141.82012939453125,142.86270508197353,141.59391382280302,142.40042869105113,7657000,137.73674125210746,135.45691823755746,133.88071078478413
2025-10-10,139.77432250976562,142.36110140719472,139.60711838063904,142.23323324633319,13350100,137.93079660997967,135.6262282090166,133.93935368752028
2025-10-13,139.616943359375,140.59067737724155,139.3022106011148,139.40055802207132,8257500,138.09138201468397,135.782726842364,133.995847117091
2025-10-14,140.0005340576172,140.51199167831263,138.73174275766084,139.27270610570412,10044700,138.27320601877284,135.94813104688376,134.05559524585243
2025-10-15,140.2169189453125,140.89558068812687,139.03664483120036,139.6858008467619,7260600,138.45832153558615,136.11553449388097,134.11690194932964
2025-10-16,139.9808807373047,141.27917783100966,139.62679698302145,140.50216862444387,11194100,138.60332717384506,136.26711669950544,134.1752499969712
2025-10-17,140.91526794433594,141.06279659292113,139.06616217273023,139.25304179960537,8160300,138.8235120091299,136.44939714047916,134.24231485216887
2025-10-20,142.41026306152344,142.60698792055805,141.20048322005863,141.35785710408646,8435900,139.1651073474531,136.68315658836326,134.32358796867987
2025-10-21,142.7446746826172,143.23645677412156,141.96765057356117,142.6659877470167,9031800,139.50601852223065,136.9208631802948,134.40737987628125
2025-10-22,143.56105041503906,144.3183841128065,143.14794020607496,143.80694148761293,12705300,139.89221203583145,137.18126267969652,134.49846117517436
2025-10-23,143.6397247314453,144.10200115618446,142.9807384469875,143.12828209777672,7924900,140.24911800684228,137.43453570133371,134.5894190215054
2025-10-24,143.6298828125,144.34788049569195,143.4823541817068,143.8856041085412,7007400,140.57109560738112,137.6774904900069,134.6793738850974
2025-10-27,143.9643096923828,144.0429966416629,142.8332166884835,143.68891287390298,6466700,140.89425885357176,137.92403241951183,134.7717613060654
2025-10-28,143.05943298339844,144.13151453255173,142.80371165299522,144.00366137135066,8652700,141.10046591355524,138.12542067691913,134.85422570086473
2025-10-29,141.6135711669922,143.05941176055313,141.21032124579403,142.83319619383238,12425600,141.14933308054924,138.26221089221613,134.92148286968194
2025-10-30,141.92831420898438,143.0594070130511,141.40702639410162,141.5939059896253,10756100,141.2235217594478,138.40597964973648,134.99120258450085
2025-10-31,141.87916564941406,142.11522650987433,140.35463781761203,140.66938563155904,10581100,141.2859640346827,138.54218302227287,135.05973953042042
2025-11-03,142.07586669921875,142.18405937753872,140.48249726214368,141.70212245338686,12279300,141.3611928598766,138.68075885274135,135.12955174105522
2025-11-04,142.71517944335938,143.098768902596,141.13164039204935,141.40703718288592,14182200,141.49014396306546,138.83897142492245,135.2050306236652
2025-11-05,143.26596069335938,143.85609019092806,142.00699975561503,142.2528907982682,13154600,141.6592693659506,139.0125788472141,135.28523888306518
2025-11-06,143.5413818359375,143.7085859723756,142.5578174983011,142.7545273642282,14395800,141.838518172616,139.19017896441892,135.36738955921317
2025-11-07,143.73809814453125,143.74792838546796,142.34143852344621,143.44302582841436,14522900,142.01943055089365,139.36852873618804,135.4506801919029
2025-11-10,144.85935974121094,145.00688839404842,143.32500171969588,143.39384342168626,12305900,142.28989999759054,139.58385544226738,135.54429889388607
