Date,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
2025-08-22,42.7382926940918,42.840119360756574,41.95761788357038,42.025502328013566,30936400,42.7382926940918,42.7382926940918,42.7382926940918
2025-08-25,42.849822998046875,42.903161308975285,42.49100096099665,42.631619808042,23412800,42.7489146278018,42.7426664315018,42.73940244836
2025-08-26,42.78193664550781,42.82072511583789,42.384326154081386,42.680106275044714,22855600,42.75205958186904,42.7442064398942,42.73982567420227
2025-08-27,43.2619743347168,43.417139302158986,42.67040674027325,42.718895098956814,26877400,42.80062289166406,42.764511063220574,42.745021183262125
2025-08-28,43.591705322265625,43.65473982579752,42.99044146731318,43.27652540575606,24086200,42.875964075530874,42.79695005377136,42.75344590106315
2025-08-29,43.82929992675781,43.94082649145827,43.55291218750231,43.611100442923195,23745000,42.966757966123915,42.837434362515936,42.76415091624419
2025-09-02,43.892337799072266,43.96992214559059,43.383204397890474,43.71293047174284,25964400,43.05490842640471,42.878803124733835,42.77537665637184
2025-09-03,42.90800476074219,43.90688276443965,42.76253967630653,43.54321450421323,36018200,43.040917601103516,42.879948286930244,42.77669633900239
2025-09-04,43.194091796875,43.37349910185578,42.72859687402721,42.912854124917544,25895400,43.05550561974842,42.89226764026141,42.78084952763794
2025-09-05,42.36008071899414,42.98074064610505,42.1467274817654,42.84012180333383,48182200,42.98927467681945,42.871397564917594,42.776662773323075
2025-09-08,42.26310729980469,42.68496016170384,41.8897391054379,42.500702887494754,34931800,42.92011587900851,42.84754304471709,42.77155276861146
2025-09-09,42.46675491333008,43.0680187209666,42.44250888342003,42.49099724381536,41193400,42.87693864418199,42.832610176819564,42.768519954131044
2025-09-10,43.20863723754883,43.23288326728034,42.46675460063129,42.563731320707866,29932800,42.908528986407404,42.84735633606385,42.772899230582965
2025-09-11,43.21833801269531,43.310468496134966,42.73344696204471,42.864369617398445,25176800,42.93803460795863,42.86190463710822,42.777331457270655
2025-09-12,42.96134567260742,43.591705508316956,42.951649479493845,43.39774835121978,22297800,42.94025470935375,42.86580428555917,42.779162444487945
2025-09-15,42.815879821777344,43.155302066122914,42.74314542672472,43.04377550045222,23287800,42.928409481965524,42.86384646345008,42.77952779152565
2025-09-16,43.53351593017578,43.66928482619587,42.99528659279259,43.00498648503686,41593000,42.986038667509355,42.89010801116481,42.78703016106446
2025-09-17,43.63534164428711,43.94082535305115,43.286219519656704,43.475330420018906,26044800,43.04787704625009,42.91933285952255,42.79547107134528
2025-09-18,43.49957275390625,43.76141434739505,43.16984671389348,43.67413381623212,28713000,43.090895685074486,42.942087365184655,42.802477058236434
2025-09-19,42.922550201416016,43.49472173618031,42.77223517344884,43.460779513754666,29979200,43.074862781868916,42.94132120189961,42.803671815880016
2025-09-22,42.8731575012207,43.08344005163034,42.59930254477799,42.770461892554685,22502400,43.055652755140514,42.938648115598475,42.80436321573415
