Price,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
Ticker,XLY,XLY,XLY,XLY,XLY,,,
Date,,,,,,,,
2025-08-11,111.53694152832031,112.10367376632902,111.34802825376411,111.52699672817,9686400,110.2348462802324,108.69791931134388,106.07005084695294
2025-08-12,112.72012329101562,112.84937535132933,111.58665880623393,112.38206835423057,9791400,110.47153932887842,108.85565280074277,106.13622072201824
2025-08-13,114.2662124633789,114.43025994989316,113.02337790356691,113.14268516648636,12555400,110.83293677025942,109.06783161104222,106.21711616223078
2025-08-14,114.13695526123047,114.320899938275,113.49565595230962,113.61496321778681,11244600,111.14760519797096,109.26662077379471,106.29592053137506
2025-08-15,113.86353302001953,114.85283210674206,113.46085581751082,114.73351725258149,9346800,111.40626499054702,109.44689184227413,106.37122015812776
2025-08-18,114.3208999633789,114.49489225412479,113.63485284409315,113.63485284409315,9293000,111.68384927367387,109.63802941565079,106.4503214497223
2025-08-19,114.2662124633789,115.36487396628303,114.00770075095316,114.34077950270357,11843000,111.92978862507435,109.81952679007149,106.52809150955969
2025-08-20,113.1377182006836,114.77826136057132,112.44172628569413,114.50483623631332,15303600,112.04482953703715,109.94965194342883,106.59385893932212
2025-08-21,112.4665756225586,112.76485893197574,111.83024497575104,112.57594566363423,10117000,112.08499583089633,110.04835483280648,106.65229393119512
2025-08-22,115.88189697265625,115.9365819965169,112.85434623078575,113.0184013023677,14933800,112.4466054634449,110.27712119123196,106.74413077737881
2025-08-25,115.64824676513672,116.08075077530363,115.16105014389039,115.46430208745787,9851400,112.75152368265364,110.4877535666792,106.83272894641124
2025-08-26,116.18017578125,116.21497879083459,115.3996796044478,115.48419144616139,10809600,113.07806197775805,110.71098581038787,106.92573836765342
2025-08-27,116.20502471923828,116.59278847294597,116.05588306342925,116.17519790520842,8764400,113.37586795313712,110.9264383166173,107.01806957513189
2025-08-28,116.40388488769531,116.58285337242391,115.67807373371738,116.43371928986704,8211400,113.66425051833315,111.14124014293408,107.11146077227183
2025-08-29,115.2057876586914,116.57787419341393,114.90253574222459,116.3989057249145,11766000,113.81106357931965,111.30063416315986,107.19200133830586
2025-09-02,114.34574890136719,114.47997715874057,113.50062291197887,113.74918982566132,14705400,113.86198599094323,111.42005042740328,107.26318290609751
2025-09-03,114.80809020996094,115.44938952579582,114.30101156923496,114.57443669833526,13839000,113.95209115465919,111.55291473260162,107.33825661061357
2025-09-04,116.90599060058594,116.96067562405743,115.54384120680702,115.69298286951654,24662400,114.23341491141412,111.76283927644415,107.43345794384713
2025-09-05,116.8811264038086,118.24824433488789,116.45855964539295,117.5224256592428,30997000,114.48557791068977,111.96355641869374,107.52746459519004
2025-09-08,117.33352661132812,117.67157396864951,116.94576283761943,117.48763688220465,18769200,114.75681112027438,112.17414348507157,107.62503735156952
2025-09-09,117.16947174072266,117.2937551962437,116.39394419197697,117.24901497281455,13340200,114.98658832222183,112.37003871078338,107.72000684797901
2025-09-10,115.76754760742188,117.35340567091968,115.46429568068098,117.35340567091968,16330400,115.06096539700279,112.50327435378881,107.80008188041128
2025-09-11,118.01956176757812,118.09910499659603,116.08571157783196,116.23485323582555,16448800,115.34273647991473,112.719599350408,107.90176824744776
2025-09-12,118.63104248046875,118.80503476106617,117.78590894225893,117.8356253570924,9002800,115.6559084799675,112.95142064962609,108.00852719504002
2025-09-15,119.66010284423828,120.68917344018682,119.06851241495303,120.52511837768809,13760200,116.03726032418375,113.21450622588539,108.12446327115144
2025-09-16,120.3958740234375,120.53507848240913,119.73469266804072,120.09262965245769,8687400,116.45236639077935,113.49612849245605,108.24656686072643
